Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Theme
2021,104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,4045,2,-155,-3.69,4105,4175,3970,101916,410578171,59977439750,14827550,KSQ,중견기업부
2022,277070,KR7277070009,린드먼아시아,KOSDAQ,중견기업부,4375,2,-50,-1.13,4450,4550,4375,6841,30191125,59902500000,13692000,KSQ,중견기업부
2023,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,709,0,0,0.0,0,0,0,0,0,59873290971,84447519,KSQ,중견기업부
2024,403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,1296,2,-18,-1.37,1325,1325,1286,170755,220880417,59528473344,45932464,KSQ,벤처기업부
2025,007680,KR7007680002,대원,KOSDAQ,중견기업부,4425,1,90,2.08,4340,4590,4290,22057,97568394,59500647450,13446474,KSQ,중견기업부
2026,223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,2275,0,0,0.0,0,0,0,0,0,59202811850,26023214,KSQ,중견기업부
2027,038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,6490,2,-160,-2.41,6710,6710,6460,70140,458894140,59063387240,9100676,KSQ,우량기업부
2028,452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,6130,2,-30,-0.49,6360,6360,6080,26704,164273790,58955440510,9617527,KSQ,중견기업부
2030,054780,KR7054780002,키이스트,KOSDAQ,중견기업부,2990,1,15,0.5,2955,2995,2925,75637,223428452,58776801070,19657793,KSQ,중견기업부
2033,440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,2125,1,5,0.24,2130,2135,2110,47678,101206181,58451163750,27506430,KSQ,중견기업부
2034,123010,KR7123010001,알엔티엑스,KOSDAQ,기술성장기업부,1786,2,-97,-5.15,1950,1951,1705,2216289,3951252333,58383679180,32689630,KSQ,기술성장기업부
2036,219750,KR7219750007,한국비티비,KOSDAQ,중견기업부,891,2,-2,-0.22,901,901,871,42128,37283737,58295354535,65426885,KSQ,중견기업부
2039,099520,KR7099520009,DGI,KOSDAQ,관리종목(소속부없음),1284,0,0,0.0,0,0,0,0,0,58141862016,45281824,KSQ,관리종목(소속부없음)
2042,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,3085,2,-15,-0.48,3080,3200,3050,103000,318954975,57691230685,18700561,KSQ,중견기업부
2043,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,8010,1,130,1.65,7920,8100,7920,21015,167629180,57672000000,7200000,KSQ,중견기업부
2044,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,5280,2,-10,-0.19,5340,5610,5250,519214,2821508565,57657600000,10920000,KSQ,중견기업부
2045,189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,2105,1,10,0.48,2090,2125,2060,212741,443505555,57512744745,27321969,KSQ,벤처기업부
2046,245620,KR7245620000,EDGC,KOSDAQ,관리종목(소속부없음),415,0,0,0.0,0,0,0,0,0,57474989665,138493951,KSQ,관리종목(소속부없음)
2047,066130,KR7066130006,하츠,KOSDAQ,우량기업부,4490,3,0,0.0,4520,4560,4460,58900,265381190,57472000000,12800000,KSQ,우량기업부
2048,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,5640,1,20,0.36,5640,5740,5570,65225,366867315,57400462680,10177387,KSQ,벤처기업부
2049,273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,1137,2,-16,-1.39,1153,1200,1134,167286,192454384,57372544734,50459582,KSQ,중견기업부
2050,150900,KR7150900009,파수,KOSDAQ,벤처기업부,4890,2,-250,-4.86,5170,5170,4885,265617,1307524150,57232178580,11703922,KSQ,벤처기업부
2051,088340,KR7088340005,유라클,KOSDAQ,벤처기업부,13100,1,650,5.22,12310,15600,12160,2633363,37414703520,57173220800,4364368,KSQ,벤처기업부
2052,219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,4960,3,0,0.0,4970,5010,4935,36196,179580705,56888754720,11469507,KSQ,기술성장기업부
2055,100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,4500,2,-10,-0.22,4550,4550,4455,32664,146191375,56700000000,12600000,KSQ,중견기업부
2056,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2155,2,-10,-0.46,2155,2160,2125,23954,51266168,56626717345,26276899,KSQ,우량기업부
2057,033200,KR7033200007,모아텍,KOSDAQ,투자주의환기종목(소속부없음),3950,2,-55,-1.37,4145,4145,3940,27022,107493343,56608180750,14331185,KSQ,투자주의환기종목(소속부없음)
2058,122690,KR7122690001,서진오토모티브,KOSDAQ,우량기업부,2450,2,-30,-1.21,2495,2495,2420,49265,120773087,56543956700,23079166,KSQ,우량기업부
2062,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,8800,2,-70,-0.79,8870,8900,8750,11814,103811960,56214400000,6388000,KSQ,우량기업부
2064,056700,KR7056700008,신화인터텍,KOSDAQ,중견기업부,1920,2,-12,-0.62,1932,1932,1893,87813,167267406,55939374720,29135091,KSQ,중견기업부
2065,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,9320,1,270,2.98,9100,9550,9100,40910,380765460,55920000000,6000000,KSQ,중견기업부
2066,476080,KR7476080007,M83,KOSDAQ,중견기업부,6920,2,-230,-3.22,7150,7150,6870,37574,261656580,55865160000,8073000,KSQ,중견기업부
2067,048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,3555,2,-105,-2.87,3700,3700,3505,174636,623720710,55806358005,15697991,KSQ,벤처기업부
2070,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,2830,1,60,2.17,2780,2855,2625,152142,410649555,55693352900,19679630,KSQ,기술성장기업부
2071,033540,KR7033540006,파라텍,KOSDAQ,중견기업부,1065,2,-42,-3.79,1106,1107,1051,682308,734730412,55642342515,52246331,KSQ,중견기업부
2072,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,3910,1,210,5.68,3700,4065,3700,832465,3257677877,55522000000,14200000,KSQ,우량기업부
2073,340930,KR7340930007,유일에너테크,KOSDAQ,관리종목(소속부없음),806,0,0,0.0,0,0,0,0,0,55513882710,68875785,KSQ,관리종목(소속부없음)
2074,260660,KR7260660006,알리코제약,KOSDAQ,중견기업부,3620,2,-35,-0.96,3650,3677,3610,39766,144517354,55483816020,15327021,KSQ,중견기업부
2075,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,489,2,-5,-1.01,501,501,489,294254,144709488,55448422473,113391457,KSQ,벤처기업부
2076,388610,KR7388610008,지에프씨생명과학,KOSDAQ,기술성장기업부,10450,2,-380,-3.51,10740,11000,10440,53895,573159190,55423759050,5303709,KSQ,기술성장기업부
2077,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,6390,2,-10,-0.16,6400,6400,6230,10828,68096770,55378046790,8666361,KSQ,중견기업부
2078,432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,3340,2,-60,-1.76,3430,3460,3180,17233,57995800,55137788800,16508320,KSQ,기술성장기업부
2079,126640,KR7126640002,화신정공,KOSDAQ,우량기업부,1567,2,-5,-0.32,1566,1580,1554,217181,339756914,54932610970,35055910,KSQ,우량기업부
2080,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,3835,1,25,0.66,3870,3895,3760,134785,512015165,54835713920,14298752,KSQ,벤처기업부
2081,217480,KR7217480003,에스디생명공학,KOSDAQ,투자주의환기종목(소속부없음),499,0,0,0.0,0,0,0,0,0,54756837359,109733141,KSQ,투자주의환기종목(소속부없음)
2082,307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,7710,2,-20,-0.26,7730,7850,7500,33942,259677890,54699574170,7094627,KSQ,벤처기업부
2083,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,3510,1,100,2.93,3575,3930,3415,1340247,4849235516,54675547290,15577079,KSQ,기술성장기업부
2084,332290,KR7332290006,누보,KOSDAQ,벤처기업부,1369,2,-46,-3.25,1429,1429,1350,741757,1015361799,54629129076,39904404,KSQ,벤처기업부
2085,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,3240,1,10,0.31,3260,3370,3200,272180,887802482,54527826240,16829576,KSQ,벤처기업부
2086,007530,KR7007530009,와이엠,KOSDAQ,중견기업부,2450,2,-5,-0.2,2440,2510,2440,16984,42149800,54522865950,22254231,KSQ,중견기업부
2087,013720,KR7013720008,THE CUBE&,KOSDAQ,중견기업부,896,1,7,0.79,890,909,880,406765,363137969,54502016128,60828143,KSQ,중견기업부
2088,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,2325,2,-155,-6.25,2480,2525,2280,741293,1745727017,54470483625,23428165,KSQ,기술성장기업부
2089,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,4550,2,-65,-1.41,4655,4655,4500,68935,313690722,54383875000,11952500,KSQ,벤처기업부
2090,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,3585,2,-160,-4.27,3765,4100,3450,526924,1923964578,54182937150,15113790,KSQ,벤처기업부
2091,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,3385,2,-20,-0.59,3405,3420,3330,29867,100595498,54173540000,16004000,KSQ,중견기업부
2092,106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,2365,2,-25,-1.05,2395,2445,2355,219387,524579372,54083593355,22868327,KSQ,우량기업부
2093,097870,KR7097870000,효성오앤비,KOSDAQ,중견기업부,6370,2,-180,-2.75,6600,6600,6340,171430,1098294725,54081300000,8490000,KSQ,중견기업부
2094,032960,KR7032960007,동일기연,KOSDAQ,관리종목(소속부없음),15370,2,-150,-0.97,15520,15700,14220,25366,375196380,54080805150,3518595,KSQ,관리종목(소속부없음)
2097,189860,KR7189860000,서전기전,KOSDAQ,중견기업부,5540,2,-40,-0.72,5600,5680,5370,185254,1023612055,53731241200,9698780,KSQ,중견기업부
2098,103840,KR7103840005,우양,KOSDAQ,중견기업부,3275,1,15,0.46,3245,3290,3055,135752,440720959,53600051700,16366428,KSQ,중견기업부
2099,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,7920,1,50,0.64,7920,7950,7840,10696,84389010,53465805360,6750733,KSQ,우량기업부
2100,032860,KR7032860009,더라미,KOSDAQ,중견기업부,1319,2,-1,-0.08,1349,1349,1303,74000,97130818,53282143297,40395863,KSQ,중견기업부
2102,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,1075,2,-33,-2.98,1108,1108,1069,498671,536937621,53216817200,49504016,KSQ,벤처기업부
2104,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,2730,2,-150,-5.21,2880,2895,2710,70592,196969223,53000766000,19414200,KSQ,중견기업부
2105,460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,3505,1,5,0.14,3500,3545,3370,56894,195788159,52993391850,15119370,KSQ,기술성장기업부
2107,066670,KR7066670001,디티씨,KOSDAQ,중견기업부,2825,2,-5,-0.18,2820,2855,2775,23376,65537838,52804668350,18691918,KSQ,중견기업부
2108,444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,8250,2,-50,-0.6,8340,8340,7960,45677,368588775,52777089750,6397223,KSQ,기술성장기업부
2109,199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,5170,2,-90,-1.71,5300,5340,5150,28658,148932875,52716359960,10196588,KSQ,기술성장기업부
2110,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,4620,2,-230,-4.74,4900,4945,4590,228008,1063805961,52668000000,11400000,KSQ,벤처기업부
2111,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,3300,2,-140,-4.07,3440,3440,3295,80935,268736255,52662215100,15958247,KSQ,벤처기업부
2112,258610,KR7258610005,케일럼,KOSDAQ,중견기업부,1442,2,-88,-5.75,1530,1550,1422,164431,242421550,52611460846,36485063,KSQ,중견기업부
2113,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4145,2,-405,-8.9,4595,4595,4065,522758,2182516141,52606632260,12691588,KSQ,벤처기업부
2114,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,7070,1,210,3.06,6970,7070,6890,13156,92139650,52602694760,7440268,KSQ,벤처기업부
2115,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,5130,2,-90,-1.72,5260,5340,5050,77027,392684670,52555947120,10244824,KSQ,벤처기업부
2116,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,3375,2,-25,-0.74,3380,3695,3335,190421,657366917,52339982625,15508143,KSQ,중견기업부
2117,417860,KR7417860004,오브젠,KOSDAQ,벤처기업부,11130,1,80,0.72,11000,11450,10790,71291,787657710,52276563780,4696906,KSQ,벤처기업부
2119,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,3160,1,30,0.96,3170,3175,3085,39762,124127535,52151976400,16503790,KSQ,중견기업부
2120,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,878,1,22,2.57,856,878,850,346354,300980725,52148167304,59394268,KSQ,중견기업부
2121,160550,KR7160550000,NEW,KOSDAQ,중견기업부,1868,2,-36,-1.89,1906,1917,1860,85082,160116859,52128606008,27906106,KSQ,중견기업부
2123,335810,KR7335810008,프리시젼바이오,KOSDAQ,기술성장기업부,2370,2,-55,-2.27,2385,2500,2370,13721,33013710,52020329220,21949506,KSQ,기술성장기업부
2124,241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,5440,2,-90,-1.63,5510,5560,5420,20432,112218210,51897567360,9539994,KSQ,중견기업부
2125,060850,KR7060850005,영림원소프트랩,KOSDAQ,벤처기업부,6370,1,50,0.79,6320,6430,6300,23326,148304010,51794470000,8131000,KSQ,벤처기업부
2127,096610,KR7096610001,알에프세미,KOSDAQ,투자주의환기종목(소속부없음),2965,0,0,0.0,0,0,0,0,0,51550708615,17386411,KSQ,투자주의환기종목(소속부없음)
2128,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,4390,2,-25,-0.57,4405,4495,4345,10290,45147050,51538600000,11740000,KSQ,우량기업부
2129,434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,4180,2,-225,-5.11,4365,4445,4100,477226,2015253076,51457054000,12310300,KSQ,기술성장기업부
2130,031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,1950,2,-50,-2.5,2000,2015,1916,902163,1756807456,51392333850,26355043,KSQ,중견기업부
2131,129890,KR7129890000,앱코,KOSDAQ,벤처기업부,1128,2,-1,-0.09,1129,1144,1095,424053,475546121,51375439056,45545602,KSQ,벤처기업부
2133,073110,KR7073110009,엘엠에스,KOSDAQ,벤처기업부,5770,1,70,1.23,5790,5800,5710,11416,65810545,51328506350,8895755,KSQ,벤처기업부
2135,016600,KR7016600009,큐캐피탈,KOSDAQ,벤처기업부,287,2,-4,-1.37,292,292,283,1297149,371222165,51156921144,178247112,KSQ,벤처기업부
2136,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,1533,0,0,0.0,0,0,0,0,0,51116428650,33344050,KSQ,중견기업부
2138,087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,6240,2,-60,-0.95,6330,6330,6200,8149,50792240,50959321920,8166558,KSQ,벤처기업부
2139,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,2745,2,-50,-1.79,2815,2865,2745,98051,271415754,50950049310,18561038,KSQ,벤처기업부
2140,263810,KR7263810004,상신전자,KOSDAQ,중견기업부,3195,1,30,0.95,3165,3210,3160,144694,460405275,50879815875,15924825,KSQ,중견기업부
2141,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,801,0,0,0.0,0,0,0,0,0,50796139104,63415904,KSQ,중견기업부
2142,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,5970,2,-250,-4.02,6430,6430,5900,70795,424619270,50795040540,8508382,KSQ,기술성장기업부
2143,044960,KR7044960003,이글벳,KOSDAQ,중견기업부,4015,1,15,0.38,4010,4050,3990,92564,372618090,50757160245,12641883,KSQ,중견기업부
2144,038880,KR7038880001,아이에이,KOSDAQ,투자주의환기종목(소속부없음),135,0,0,0.0,0,0,0,0,0,50722358625,375721175,KSQ,투자주의환기종목(소속부없음)
2145,128540,KR7128540002,에코캡,KOSDAQ,우량기업부,1900,2,-24,-1.25,1921,1953,1884,123744,235257040,50711874000,26690460,KSQ,우량기업부
2146,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,4635,2,-110,-2.32,4700,4760,4625,53183,249448337,50615071380,10920188,KSQ,벤처기업부
2148,393970,KR7393970009,대진첨단소재,KOSDAQ,관리종목(소속부없음),2825,0,0,0.0,0,0,0,0,0,50428566500,17850820,KSQ,관리종목(소속부없음)
2149,051390,KR7051390003,YW,KOSDAQ,중견기업부,4440,1,95,2.19,4400,4490,4380,29221,129061343,50417833920,11355368,KSQ,중견기업부
2150,464500,KR7464500008,아이언디바이스,KOSDAQ,기술성장기업부,3580,2,-70,-1.92,3670,3705,3580,108221,392039615,50095881540,13993263,KSQ,기술성장기업부
2151,178780,KR7178780003,일월지엠엘,KOSDAQ,중견기업부,2685,1,115,4.47,2570,2700,2570,22540,59437983,50046238575,18639195,KSQ,중견기업부
2152,376290,KR7376290003,씨유테크,KOSDAQ,벤처기업부,2830,2,-15,-0.53,2865,2865,2785,10178,28643740,49970725000,17657500,KSQ,벤처기업부
2153,224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,9350,2,-90,-0.95,9690,9690,9300,29305,276395490,49929000000,5340000,KSQ,벤처기업부
2154,002290,KR7002290005,삼일기업공사,KOSDAQ,벤처기업부,4025,3,0,0.0,4040,4065,3990,67484,271587786,49910000000,12400000,KSQ,벤처기업부
2155,263770,KR7263770000,유에스티,KOSDAQ,우량기업부,2105,1,15,0.72,2090,2110,2060,25690,53577735,49888862060,23700172,KSQ,우량기업부
2157,025880,KR7025880006,케이씨피드,KOSDAQ,우량기업부,2980,2,-70,-2.3,3025,3060,2975,178299,536035932,49813256840,16715858,KSQ,우량기업부
2159,043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,524,2,-18,-3.32,543,549,523,437347,231980101,49780000000,95000000,KSQ,중견기업부
2161,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,1361,2,-31,-2.23,1415,1415,1335,449263,610695471,49515056819,36381379,KSQ,기술성장기업부
2164,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1413,2,-17,-1.19,1430,1437,1403,278858,394674951,49306978359,34895243,KSQ,중견기업부
2165,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1275,2,-78,-5.76,1360,1370,1250,2012056,2595227161,48996866625,38428915,KSQ,중견기업부
2166,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,4135,2,-125,-2.93,4260,4330,4090,113856,473989835,48988304320,11847232,KSQ,중견기업부
2167,140430,KR7140430000,카티스,KOSDAQ,벤처기업부,916,2,-105,-10.28,1050,1070,861,2617459,2511967649,48957945724,53447539,KSQ,벤처기업부
2168,220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,2040,2,-50,-2.39,2100,2115,2035,44479,92203935,48818917680,23930842,KSQ,벤처기업부
2169,052600,KR7052600004,한네트,KOSDAQ,중견기업부,4220,2,-160,-3.65,4420,4595,4220,1310661,5773465853,48798814000,11563700,KSQ,중견기업부
2170,019770,KR7019770007,서연탑메탈,KOSDAQ,우량기업부,4185,1,10,0.24,4200,4255,4165,100840,424463204,48755250000,11650000,KSQ,우량기업부
2171,420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,8330,1,30,0.36,8350,8560,8230,39224,330894145,48709533390,5847483,KSQ,벤처기업부
2172,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1011,2,-6,-0.59,1017,1023,1006,117683,118678014,48684907200,48155200,KSQ,벤처기업부
2173,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,1511,2,-34,-2.2,1568,1568,1510,95744,146111147,48599454959,32163769,KSQ,벤처기업부
2177,450520,KR7450520002,인스웨이브,KOSDAQ,벤처기업부,3270,1,10,0.31,3235,3290,3155,61694,200399780,48083970060,14704578,KSQ,벤처기업부
2178,140520,KR7140520008,대창스틸,KOSDAQ,우량기업부,2270,2,-15,-0.66,2295,2295,2230,47508,107273362,47917981610,21109243,KSQ,우량기업부
2180,082660,KR7082660002,코스나인,KOSDAQ,관리종목(소속부없음),480,0,0,0.0,0,0,0,0,0,47827617120,99640869,KSQ,관리종목(소속부없음)
2181,286750,KR7286750005,나노실리칸첨단소재,KOSDAQ,투자주의환기종목(소속부없음),1490,2,-177,-10.62,1752,1752,1451,586379,910428629,47722996930,32028857,KSQ,투자주의환기종목(소속부없음)
2182,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,2925,1,25,0.86,2905,2925,2890,19172,55814785,47714638725,16312697,KSQ,중견기업부
